Month,Item ID,Item Descreption,# Units,Store Code,Store Name,Item Brand,$ Revenue,Lens Type,Company Name
30/9/2024,2203,Lensme Contact Lenses - Smokey -3,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,2205,Lensme Contact Lenses - Smokey -3.5,1,2222,RYD MO - Centro Nakhil Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2205,Lensme Contact Lenses - Smokey -3.5,1,2287,RYD MO - Magrabi Clinic Exit-14,Lensme,40,Power,Magrabi - KSA
30/9/2024,2205,Lensme Contact Lenses - Smokey -3.5,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2205,Lensme Contact Lenses - Smokey -3.5,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2207,Lensme Contact Lenses - Smokey -4,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2209,Lensme Contact Lenses - Smokey -4.5,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2209,Lensme Contact Lenses - Smokey -4.5,2,9168,DMM DM - Magrabi Center Mouwasat,Lensme,80,Power,Dr.M - KSA
30/9/2024,2215,Lensme Contact Lenses - Smokey -6,2,2302,JED MO - Red Sea Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2215,Lensme Contact Lenses - Smokey -6,1,2334,MAK MO - Azizia Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2216,Lensme Contact Lenses - Smokey -6.5,1,2334,MAK MO - Azizia Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,1821,Lensme Contact Lenses - Snowy +1,2,2030,MED MO - Sultanah Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,1774,Lensme Contact Lenses - Snowy -0.75,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,1775,Lensme Contact Lenses - Snowy -1,4,2095,JED MO - Salama Plaza,Lensme,160,Power,Magrabi - KSA
30/9/2024,1778,Lensme Contact Lenses - Snowy -1.75,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,1780,Lensme Contact Lenses - Snowy -2.25,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5472,Lensme Contact Lenses - Stone +0.5,2,2302,JED MO - Red Sea Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5473,Lensme Contact Lenses - Stone +1,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5473,Lensme Contact Lenses - Stone +1,1,2287,RYD MO - Magrabi Clinic Exit-14,Lensme,40,Power,Magrabi - KSA
30/9/2024,5473,Lensme Contact Lenses - Stone +1,2,2345,DMM MO - Khaleej Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,5474,Lensme Contact Lenses - Stone +1.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5474,Lensme Contact Lenses - Stone +1.5,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,5475,Lensme Contact Lenses - Stone +2,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5475,Lensme Contact Lenses - Stone +2,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5475,Lensme Contact Lenses - Stone +2,2,2234,RYD MO - Wadi Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5476,Lensme Contact Lenses - Stone +2.5,1,2287,RYD MO - Magrabi Clinic Exit-14,Lensme,40,Power,Magrabi - KSA
30/9/2024,5425,Lensme Contact Lenses - Stone -0.5,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5426,Lensme Contact Lenses - Stone -0.75,1,2069,QTF MO - Qouds Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5426,Lensme Contact Lenses - Stone -0.75,3,2302,JED MO - Red Sea Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,2,2177,DMM MO - Faisaliyah Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,2,2237,RYD MO - Uthman bin Affan Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,3,2302,JED MO - Red Sea Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,5427,Lensme Contact Lenses - Stone -1,2,2336,TBK MO - Tabuk Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2069,QTF MO - Qouds Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2072,HAL MO - Airport Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5428,Lensme Contact Lenses - Stone -1.25,1,2342,JED MO - Tahlia Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2030,MED MO - Sultanah Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2043,RYD MO - Olaya Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2138,RYD MO - Panorama Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2142,JBL MO - Jubail AM Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,5429,Lensme Contact Lenses - Stone -1.5,2,2323,JED MO - The Village Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,2,2082,RYD MO - Hayat Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,1,2100,DMM MO - Dhahran Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,2,2138,RYD MO - Panorama Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,2,2237,RYD MO - Uthman bin Affan Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5430,Lensme Contact Lenses - Stone -1.75,2,2339,RYD MO - Yasmin Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5431,Lensme Contact Lenses - Stone -2,1,2100,DMM MO - Dhahran Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5431,Lensme Contact Lenses - Stone -2,2,2177,DMM MO - Faisaliyah Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5431,Lensme Contact Lenses - Stone -2,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5431,Lensme Contact Lenses - Stone -2,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5431,Lensme Contact Lenses - Stone -2,1,2342,JED MO - Tahlia Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5432,Lensme Contact Lenses - Stone -2.25,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5432,Lensme Contact Lenses - Stone -2.25,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5432,Lensme Contact Lenses - Stone -2.25,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5432,Lensme Contact Lenses - Stone -2.25,1,2199,RYD MO - Nakhla Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5432,Lensme Contact Lenses - Stone -2.25,2,2302,JED MO - Red Sea Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,2,2072,HAL MO - Airport Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,1,2082,RYD MO - Hayat Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,2,2319,ASR MO - Magrabi Hospital,Lensme,80,Power,Magrabi - KSA
30/9/2024,5433,Lensme Contact Lenses - Stone -2.5,1,9108,JED DM - Andalus Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,5434,Lensme Contact Lenses - Stone -2.75,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5434,Lensme Contact Lenses - Stone -2.75,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,5434,Lensme Contact Lenses - Stone -2.75,1,9124,DR.M - E.Commerce,Lensme,40,Power,Dr.M - KSA
30/9/2024,5435,Lensme Contact Lenses - Stone -3,1,2072,HAL MO - Airport Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5435,Lensme Contact Lenses - Stone -3,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,5435,Lensme Contact Lenses - Stone -3,1,2199,RYD MO - Nakhla Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5435,Lensme Contact Lenses - Stone -3,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,5436,Lensme Contact Lenses - Stone -3.25,1,2072,HAL MO - Airport Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5436,Lensme Contact Lenses - Stone -3.25,1,2247,YNB MO - Dana Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5436,Lensme Contact Lenses - Stone -3.25,1,2287,RYD MO - Magrabi Clinic Exit-14,Lensme,40,Power,Magrabi - KSA
30/9/2024,5436,Lensme Contact Lenses - Stone -3.25,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,5437,Lensme Contact Lenses - Stone -3.5,2,2165,RYD MO - Hetteen Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5437,Lensme Contact Lenses - Stone -3.5,1,2247,YNB MO - Dana Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5437,Lensme Contact Lenses - Stone -3.5,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,5437,Lensme Contact Lenses - Stone -3.5,1,9108,JED DM - Andalus Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,5438,Lensme Contact Lenses - Stone -3.75,2,2049,RYD MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,5438,Lensme Contact Lenses - Stone -3.75,1,2082,RYD MO - Hayat Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5438,Lensme Contact Lenses - Stone -3.75,1,2287,RYD MO - Magrabi Clinic Exit-14,Lensme,40,Power,Magrabi - KSA
30/9/2024,5438,Lensme Contact Lenses - Stone -3.75,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,5439,Lensme Contact Lenses - Stone -4,2,2067,AHS MO - Elwan Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,5439,Lensme Contact Lenses - Stone -4,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,5439,Lensme Contact Lenses - Stone -4,1,9124,DR.M - E.Commerce,Lensme,40,Power,Dr.M - KSA
30/9/2024,5440,Lensme Contact Lenses - Stone -4.25,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,5441,Lensme Contact Lenses - Stone -4.5,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5443,Lensme Contact Lenses - Stone -5,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,5443,Lensme Contact Lenses - Stone -5,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5445,Lensme Contact Lenses - Stone -5.5,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,5445,Lensme Contact Lenses - Stone -5.5,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,5451,Lensme Contact Lenses - Stone -8,2,2238,RYD MO - Jarir Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2061,Lensme Contact Lenses - Sugar Gray +1,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2062,Lensme Contact Lenses - Sugar Gray +1.5,2,2049,RYD MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2063,Lensme Contact Lenses - Sugar Gray +2,2,2049,RYD MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2063,Lensme Contact Lenses - Sugar Gray +2,2,2323,JED MO - The Village Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2070,Lensme Contact Lenses - Sugar Gray +5.5,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2014,Lensme Contact Lenses - Sugar Gray -0.75,2,2067,AHS MO - Elwan Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2014,Lensme Contact Lenses - Sugar Gray -0.75,1,9101,RYD DM - Qasr Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2015,Lensme Contact Lenses - Sugar Gray -1,1,9101,RYD DM - Qasr Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2016,Lensme Contact Lenses - Sugar Gray -1.25,4,2304,MO - E.Commerce Saudi,Lensme,160,Power,Magrabi - KSA
30/9/2024,2017,Lensme Contact Lenses - Sugar Gray -1.5,1,2053,RYD MO - King Abdullah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2017,Lensme Contact Lenses - Sugar Gray -1.5,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2018,Lensme Contact Lenses - Sugar Gray -1.75,1,2053,RYD MO - King Abdullah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2018,Lensme Contact Lenses - Sugar Gray -1.75,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2019,Lensme Contact Lenses - Sugar Gray -2,2,2030,MED MO - Sultanah Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2019,Lensme Contact Lenses - Sugar Gray -2,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2019,Lensme Contact Lenses - Sugar Gray -2,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2020,Lensme Contact Lenses - Sugar Gray -2.25,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2020,Lensme Contact Lenses - Sugar Gray -2.25,2,2165,RYD MO - Hetteen Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2020,Lensme Contact Lenses - Sugar Gray -2.25,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2021,Lensme Contact Lenses - Sugar Gray -2.5,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2021,Lensme Contact Lenses - Sugar Gray -2.5,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2021,Lensme Contact Lenses - Sugar Gray -2.5,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2021,Lensme Contact Lenses - Sugar Gray -2.5,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2023,Lensme Contact Lenses - Sugar Gray -3,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2023,Lensme Contact Lenses - Sugar Gray -3,2,2313,RYD MO - Hassan bin Ali Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2023,Lensme Contact Lenses - Sugar Gray -3,2,2328,RYD MO - King Abdul Aziz,Lensme,80,Power,Magrabi - KSA
30/9/2024,2023,Lensme Contact Lenses - Sugar Gray -3,1,9155,TIF DM - Jouri Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2024,Lensme Contact Lenses - Sugar Gray -3.25,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2025,Lensme Contact Lenses - Sugar Gray -3.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2025,Lensme Contact Lenses - Sugar Gray -3.5,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2025,Lensme Contact Lenses - Sugar Gray -3.5,1,9155,TIF DM - Jouri Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2027,Lensme Contact Lenses - Sugar Gray -4,2,2303,JED MO - Magrabi Clinic Murjan,Lensme,80,Power,Magrabi - KSA
30/9/2024,2027,Lensme Contact Lenses - Sugar Gray -4,4,2304,MO - E.Commerce Saudi,Lensme,160,Power,Magrabi - KSA
30/9/2024,2028,Lensme Contact Lenses - Sugar Gray -4.25,1,2317,JED MO - Jeddah Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2029,Lensme Contact Lenses - Sugar Gray -4.5,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2029,Lensme Contact Lenses - Sugar Gray -4.5,1,2317,JED MO - Jeddah Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2033,Lensme Contact Lenses - Sugar Gray -5.5,2,2061,DMM MO - Cornich Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,2033,Lensme Contact Lenses - Sugar Gray -5.5,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2035,Lensme Contact Lenses - Sugar Gray -6,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2036,Lensme Contact Lenses - Sugar Gray -6.5,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2039,Lensme Contact Lenses - Sugar Gray -8,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2420,Lensme Contact Lenses - Tea +0.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2421,Lensme Contact Lenses - Tea +1,2,2038,JED MO - Sari Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2422,Lensme Contact Lenses - Tea +1.5,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2422,Lensme Contact Lenses - Tea +1.5,4,2317,JED MO - Jeddah Park,Lensme,160,Power,Magrabi - KSA
30/9/2024,2423,Lensme Contact Lenses - Tea +2,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2424,Lensme Contact Lenses - Tea +2.5,1,2139,RYD MO - Magrabi Hospital,Lensme,40,Power,Magrabi - KSA
30/9/2024,2426,Lensme Contact Lenses - Tea +3.5,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2373,Lensme Contact Lenses - Tea -0.5,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2373,Lensme Contact Lenses - Tea -0.5,4,2297,RYD MO - Granada Mall,Lensme,160,Power,Magrabi - KSA
30/9/2024,2374,Lensme Contact Lenses - Tea -0.75,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2374,Lensme Contact Lenses - Tea -0.75,2,9163,RYD DM - Hamra Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2043,RYD MO - Olaya Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2052,RYD MO - Okbah bin Nafee Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,1,2138,RYD MO - Panorama Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2177,DMM MO - Faisaliyah Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2234,RYD MO - Wadi Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,1,2237,RYD MO - Uthman bin Affan Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,3,2298,DMM MO - Nakhil Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2309,RYD MO - Hamra Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2328,RYD MO - King Abdul Aziz,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2334,MAK MO - Azizia Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2336,TBK MO - Tabuk Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,2342,JED MO - Tahlia Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,9157,JED DM - Mall of Arabia,Lensme,80,Power,Dr.M - KSA
30/9/2024,2375,Lensme Contact Lenses - Tea -1,2,9171,MED DM - Nahdi Clinic,Lensme,80,Power,Dr.M - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,2,2061,DMM MO - Cornich Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,3,2100,DMM MO - Dhahran Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,2242,RYD MO - Khalid bin Walid Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,2324,JED MO - Mooj Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,2,2342,JED MO - Tahlia Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,9105,RYD DM - Aisha Plaza,Lensme,40,Power,Dr.M - KSA
30/9/2024,2376,Lensme Contact Lenses - Tea -1.25,1,9120,RYD DM - Nokhba Center,Lensme,40,Power,Dr.M - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2061,DMM MO - Cornich Boulevard,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2069,QTF MO - Qouds Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2082,RYD MO - Hayat Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2100,DMM MO - Dhahran Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,2,2138,RYD MO - Panorama Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,2,2294,RYD MO - Kingdom Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,4,2302,JED MO - Red Sea Mall,Lensme,160,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2319,ASR MO - Magrabi Hospital,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,2,2332,RYD MO - The View Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,2336,TBK MO - Tabuk Boulevard,Lensme,40,Power,Magrabi - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,9105,RYD DM - Aisha Plaza,Lensme,40,Power,Dr.M - KSA
30/9/2024,2377,Lensme Contact Lenses - Tea -1.5,1,9120,RYD DM - Nokhba Center,Lensme,40,Power,Dr.M - KSA
